lat,lon,orientation
46.18473588958605,6.813985302014009,2.748893571891069
46.98019524922223,8.651802516289562,1.5707963267948966
46.034598411431645,6.972373164994433,1.5707963267948966
45.87159288061903,7.178898628422033,0.7853981633974483
46.52116369310121,8.751652401988434,3.5342917352885173
46.59143989504639,7.95563203382962,0.7853981633974483
46.10163150828936,7.293802277784672,0.7853981633974483
46.793919604737304,10.11962071097142,5.105088062083414
46.601829768493374,7.945681669102525,3.141592653589793
46.73164574337473,9.803815179970364,2.748893571891069
46.08511336472552,7.255062668908803,3.141592653589793
46.118048817899066,7.542121836774576,3.5342917352885173
46.128401578830704,7.533084838909389,3.5342917352885173
46.79317818352021,8.716232019766299,4.71238898038469
46.51640125352833,8.250462023320885,0.0
46.41381470618004,9.964832939796038,1.1780972450961724
46.722573161130555,9.958495800000044,0.39269908169872414
46.69510590346643,10.330691678922477,2.356194490192345
46.843745945820714,8.867694070746886,1.5707963267948966
46.58196140728261,8.131151931602691,4.71238898038469
46.515478109736485,8.464813463458535,4.71238898038469
46.79926955949928,9.585516130513438,0.7853981633974483
45.8875960577937,7.191124446432294,2.748893571891069
46.79572683516651,10.172462789775055,5.497787143782138
46.47375103770265,7.522293430459862,5.890486225480862
46.067532003220556,6.943013525410228,0.0
47.16453602801933,9.32543400261725,1.5707963267948966
46.83157233961404,9.810962131102603,0.7853981633974483
46.53262114422808,7.63637186614719,2.356194490192345
46.81381632294986,9.94703758484167,3.141592653589793
46.0888502548205,7.9345836383866235,1.9634954084936207
45.92026171140621,7.248526001411483,1.9634954084936207
46.413363211103615,7.926232748667148,0.7853981633974483
46.603516269750756,8.608499778292252,2.748893571891069
46.00611003392992,6.990237159437727,1.5707963267948966
46.53079848696773,9.83271975955714,4.71238898038469
46.24235693987968,7.621445229069981,2.748893571891069
46.471481091116836,8.161640768600666,5.497787143782138
46.36580873459293,7.2767249966250915,1.5707963267948966
46.11291516719419,7.618683619823003,0.7853981633974483
46.112120632837595,7.608980350692613,0.0
46.95120121133905,10.362506970417265,5.105088062083414
47.00297256628776,8.824984957038675,1.5707963267948966
46.42330715651645,7.64585995629527,3.9269908169872414
46.03447232606919,6.96372050942697,1.5707963267948966
46.50665211726337,8.47083526347055,5.105088062083414
46.59994221915717,10.345445338552953,0.7853981633974483
46.40469426608063,8.18806055818445,1.9634954084936207
47.013688149714,8.763243475781776,1.5707963267948966
46.74835763665221,9.629374457081024,1.5707963267948966
46.91859651451046,8.49482754720216,1.5707963267948966
46.52367318455591,9.359542746254117,1.5707963267948966
46.23080824711264,8.044243758068557,3.9269908169872414
46.62815063721095,8.939829707778195,1.9634954084936207
46.37903713424308,9.962433072502096,1.5707963267948966
46.56346183671636,7.975319505940632,2.356194490192345
46.5829358473116,8.021438161422145,5.105088062083414
47.06790059365802,9.25013196264975,5.105088062083414
46.103148756177156,7.284745807826328,1.1780972450961724
46.54647616500794,7.528077275800046,1.9634954084936207
46.855336541384474,9.815027853100428,3.141592653589793
46.836753697210185,9.83007524992622,0.0
46.52244494680589,7.818003747899409,2.748893571891069
46.696069586828486,8.686866891401024,1.9634954084936207
46.77362302896229,9.592680099244626,2.356194490192345
46.56133317309635,7.861444146089671,0.0
46.041922025000446,7.200049515058402,1.5707963267948966
46.026698985255635,7.466402250487936,5.497787143782138
46.399415059804284,8.088644058457872,0.0
46.350462501244046,7.242734516216347,1.1780972450961724
46.66797102544307,10.318056472805944,5.890486225480862
46.383107242828665,7.153445355980939,0.7853981633974483
46.47052620471051,7.731319496591512,2.356194490192345
45.893944947342234,7.245267732481898,3.9269908169872414
46.44945105504357,8.325209152474141,1.5707963267948966
46.69399615949545,9.952451559903004,1.5707963267948966
46.57643338826679,7.990450395621928,3.141592653589793
46.54784544985708,7.9865734385407485,5.497787143782138
46.56185930379976,9.53349505107602,1.1780972450961724
46.835620201362815,9.830483851653682,0.0
45.945339679413216,7.237607319371024,3.5342917352885173
46.74162108067683,9.605145692870893,5.105088062083414
46.78295060570668,9.848647727485869,0.7853981633974483
46.02561537982583,7.102169546269263,0.7853981633974483
46.238131650162494,8.002320436370253,5.497787143782138
46.52779581183205,9.934621952434899,3.9269908169872414
46.62353517959654,8.612719827493605,1.1780972450961724
46.15092845354717,7.582308688710394,3.5342917352885173
46.433632377896835,9.569408273951383,0.39269908169872414
45.992992899894126,7.31603005552493,0.7853981633974483
46.144310221419566,7.587338572840445,0.0
46.63229674152478,10.254410670016172,5.890486225480862
46.73261821219735,9.804224343657284,2.356194490192345
46.44553449431091,7.582438101864398,3.9269908169872414
46.36109409460219,7.7131888160157285,5.497787143782138
46.63203834764536,10.253939846922089,5.890486225480862
46.10536650552984,7.26340077524668,3.5342917352885173
46.07628016413983,7.306795182427177,3.9269908169872414
46.732475600202655,9.835199507192149,0.7853981633974483
45.968022294379345,7.178699230233715,1.9634954084936207
46.565699260909305,8.544158511534015,5.105088062083414
47.00179861511825,8.825349152170096,1.5707963267948966
46.88341437243991,10.25877769537715,1.1780972450961724
46.105614423970216,7.278919165941915,1.5707963267948966
46.50227604412753,7.509179911079199,1.9634954084936207
45.980463732973014,7.461862728391632,5.105088062083414
46.089504012744925,7.91862220312588,2.356194490192345
46.3321863095208,7.470454186873803,2.356194490192345
46.83380039049705,9.930396487649773,1.5707963267948966
46.71390865022726,9.821486004139972,2.356194490192345
46.59233592512666,9.909469030282644,0.39269908169872414
46.59122280729136,9.188283151920967,1.1780972450961724
46.80705673484278,9.566102344071364,2.748893571891069
46.35959770468226,6.794693914116767,2.748893571891069
46.841241681755946,9.148485259442603,5.497787143782138
46.07467323232552,7.882752876087825,0.39269908169872414
46.67318311251975,8.08461974538355,5.105088062083414
47.20011215596047,9.256063750907307,2.356194490192345
47.07679548191423,9.166274168592421,2.356194490192345
46.12921383371983,7.347422756981833,1.5707963267948966
46.00973376026494,7.230528413783121,1.1780972450961724
46.62219321308484,9.947541333467022,5.497787143782138
46.09177140302642,7.324212434477996,1.5707963267948966
46.24492446237003,7.149760653088848,3.5342917352885173
46.79342107520683,8.058554947950844,1.1780972450961724
47.07125392670162,9.233112298614337,1.9634954084936207
46.702579963346565,7.40764804577341,1.9634954084936207
46.56114643324727,9.535554801722416,1.1780972450961724
45.99611064579529,7.789701840877484,2.356194490192345
46.29193930966984,10.021162427364173,0.7853981633974483
46.71167277767394,8.808148932622073,1.5707963267948966
45.930976066215734,7.114997663765032,1.5707963267948966
46.258308338290554,6.889400307574678,1.9634954084936207
46.64856165477491,8.789891840855619,3.141592653589793
45.98820680025068,7.785779642909627,1.1780972450961724
46.36683891324854,7.198233095172242,2.748893571891069
46.55654477432343,7.8423676070483435,5.890486225480862
45.99337192607586,7.802332372390765,1.5707963267948966
46.44910627393422,7.517765419756917,2.748893571891069
46.73067181212162,9.805212163606956,3.5342917352885173
46.75513863373487,8.22722318155586,1.5707963267948966
46.70616501866695,9.95975680616657,1.1780972450961724
45.89853311432242,7.198869793454861,1.9634954084936207
46.38126898664142,7.345959676978463,3.141592653589793
46.658891409656604,10.003103580522552,0.39269908169872414
46.97013066722612,9.398522125326258,3.141592653589793
46.36028478346501,7.0032838882906425,5.890486225480862
46.039217359000226,7.197219581612306,1.9634954084936207
46.19811096805727,7.540071545760821,0.0
46.85775054825011,9.8157905088608,0.7853981633974483
45.98887886525964,7.80088294669006,3.141592653589793
46.382657791510724,7.153577702500611,0.7853981633974483
46.34475318922363,7.354205338236349,1.9634954084936207
46.0013840256961,7.827427394895436,2.356194490192345
46.367155563095636,7.518555710007225,0.0
46.7847271667425,8.429274797433187,2.356194490192345
46.708721266351915,9.956082031558573,1.5707963267948966
46.53508964500084,7.963632321308215,5.497787143782138
46.54193899049559,7.141006069619705,1.5707963267948966
46.42085729761439,7.521561519663915,1.1780972450961724
46.40905240464677,9.964480917326698,3.9269908169872414
46.84723072966469,9.810996980149163,2.748893571891069
46.00036230520094,7.78198439858907,0.7853981633974483
46.03691624842205,7.800426188683695,3.9269908169872414
46.56974206656142,9.72013323042058,0.39269908169872414
46.424372607244855,10.112790799986625,3.9269908169872414
46.16189992321193,6.923642999632636,2.356194490192345
47.28690259085604,9.41439930814792,0.0
46.87223699001496,8.799970067030152,4.71238898038469
46.33377684526485,7.21889867146944,2.748893571891069
46.08700286279182,7.332457707602354,0.7853981633974483
47.276606319690615,9.449965158384297,5.497787143782138
46.037927126253074,7.0181994485137364,3.9269908169872414
46.258823327632776,7.607001121049588,3.141592653589793
46.74209551150792,9.603855744677874,4.71238898038469
45.99990703168786,7.7189917844391305,0.7853981633974483
46.08826941855719,7.330554751451219,0.7853981633974483
46.74661094092866,8.262825928124364,1.5707963267948966
46.110313286940176,7.326372316859732,3.141592653589793
46.922494654776834,9.915859082074137,3.141592653589793
46.815902704803904,9.909116449393139,1.1780972450961724
47.28738669158198,9.511860821232101,5.497787143782138
46.94066241947557,8.053292163484615,2.356194490192345
47.00476757408284,7.93969084087553,1.5707963267948966
46.21163641085441,7.4937078211157235,0.7853981633974483
47.154603065858836,9.220488857005918,2.356194490192345
45.98209840372873,7.244827311254072,2.356194490192345
46.973285781869464,10.38238551597713,1.5707963267948966
46.46742016299936,7.626109542448881,5.890486225480862
46.00582990455146,7.035098978548497,2.356194490192345
46.10856565517568,7.888072612648135,4.71238898038469
46.37828321163531,9.967989733954596,5.497787143782138
46.034459879248665,6.965038051199341,1.5707963267948966
46.03058893900831,7.20061555664122,5.890486225480862
46.52681154368655,7.53912301187568,2.356194490192345
47.15646166029492,9.204986565807374,0.7853981633974483
46.19388648025571,7.5361776119959405,5.497787143782138
46.451902972087666,7.5052098501308375,2.356194490192345
46.60981085227055,7.863911668441974,1.5707963267948966
46.8505791495571,9.72168392286045,3.5342917352885173
46.438288427051184,9.709783127040984,4.71238898038469
46.61528789217202,7.84202288648513,2.748893571891069
46.56029139895236,8.473488527043564,2.356194490192345
46.61294464701936,9.248644958189594,5.890486225480862
46.76816950155387,10.335403226386909,2.748893571891069
46.47171886039437,9.534437638197192,2.356194490192345
46.051662358390665,7.212280923077955,0.7853981633974483
46.806243620961666,9.751481746325315,1.1780972450961724
46.23337105204943,7.803286443035058,1.1780972450961724
46.62137244203682,9.873439409429578,0.0
46.10932258034574,9.02231574378899,5.105088062083414
46.156541956329505,7.669053199774717,2.356194490192345
45.958776280741375,7.790752307174041,1.1780972450961724
46.48403510518254,7.742592192060193,1.5707963267948966
46.8314731777252,8.750698948971039,0.0
46.663803361532956,8.650576762617442,5.497787143782138
46.91641355246222,9.093495708980734,3.9269908169872414
46.45999619574219,7.598357355975387,3.9269908169872414
46.831335409954455,8.569929796801066,1.1780972450961724
46.36535083768584,7.271138739111929,0.7853981633974483
46.36230381441133,7.509712845083326,0.7853981633974483
46.00210164089234,7.828013367726431,2.748893571891069
45.897821944440885,7.2028668390103405,0.7853981633974483
46.61514252047276,7.844959094297512,2.356194490192345
46.671512064895445,8.048282406416243,3.9269908169872414
46.787181736827904,9.954968581313734,3.141592653589793
45.93106837780483,7.22528386959476,0.7853981633974483
46.17418487114362,7.6492899724387335,2.356194490192345
45.96179604488721,7.811151805959562,2.748893571891069
46.064655261154506,7.912911609602789,1.5707963267948966
45.99948087315752,7.963913276761496,0.7853981633974483
46.1635004226707,7.111740954784009,5.497787143782138
46.52663538653465,9.719215258536984,0.7853981633974483
46.525056646313146,9.786569841521645,0.0
46.42197381217055,9.579230136581378,0.7853981633974483
46.62144166242259,8.588648746381619,2.356194490192345
46.98058536336457,8.251169492672377,2.356194490192345
46.7988714882626,9.763090338707961,1.1780972450961724
46.55082065311612,8.317011177615903,5.497787143782138
46.89156420832585,9.473021734819849,0.0
46.82947168037757,9.818933693892372,0.7853981633974483
46.937330428705906,8.356503122737232,1.5707963267948966
46.19461165694793,7.659848518908948,2.356194490192345
46.65547088703324,7.368221160441777,1.9634954084936207
45.89402521662022,7.2448680840651605,3.5342917352885173
46.79786525228693,10.07034091333812,4.71238898038469
46.0943645871917,7.302174316850178,1.5707963267948966
46.417681396983156,9.971441826366352,1.5707963267948966
46.38010064007242,9.908449582080703,0.7853981633974483
46.99795004994251,9.396552854573237,1.1780972450961724
46.5408735277124,7.712796563685767,3.141592653589793
46.105044570620585,7.289784146185407,0.7853981633974483
46.709037808680904,9.626730602923798,0.0
46.24105554949434,7.645814729878642,3.9269908169872414
46.40047295057013,10.143617113233141,3.141592653589793
46.151288273990275,7.582309636228713,3.141592653589793
46.13328987944815,7.289318936890158,3.141592653589793
46.089170855360045,7.314883325438036,4.319689898685965
46.022246557352325,7.103675267891094,1.1780972450961724
46.20237043277373,7.647999695431565,4.71238898038469
46.65450071810917,8.695444295519177,5.497787143782138
46.03738635305847,6.9635918653807645,1.5707963267948966
46.5147934120954,8.079734058193987,4.71238898038469
45.981383485562404,7.672586829132284,5.497787143782138
46.540401868840014,8.018242663137778,4.71238898038469
46.719105657658275,8.7738677232889,5.105088062083414
46.57764798002634,8.493781729616932,1.5707963267948966
46.05929183662101,7.7130164156932794,0.7853981633974483
46.04719662358726,7.031563892355134,1.1780972450961724
46.1124233724557,7.314119239478583,0.7853981633974483
46.13691070530684,7.591226311002312,1.1780972450961724
46.186449782442814,7.491739610332069,2.748893571891069
46.163714888576656,7.277739224105719,1.9634954084936207
46.505898409024155,9.788215196869473,5.497787143782138
45.90832437746971,7.099268508258005,0.7853981633974483
46.284207660633164,7.175242908289669,1.9634954084936207
46.00117301752064,7.484770209630552,1.1780972450961724
46.01101435127359,7.081279980692653,1.5707963267948966
46.68199074460162,9.76599176354608,0.39269908169872414
46.07362647963965,7.585078194539532,1.5707963267948966
46.05703966959026,7.695315983334676,4.71238898038469
46.02396321389662,7.632350123124307,4.71238898038469
46.93139929055869,8.545192846859946,2.356194490192345
46.1979692288781,7.992448047024595,5.497787143782138
46.959117413933846,9.386896673377391,0.0
46.90996102943067,10.240732695986157,5.890486225480862
46.24016078012691,7.616576130863198,2.356194490192345
46.51016559496075,9.70667290527986,4.71238898038469
46.50556215045273,9.789243302773873,5.497787143782138
47.16874317654379,9.19437594097713,5.497787143782138
46.108597238444375,7.2585403952837355,1.5707963267948966
46.455162198292626,7.500228737052298,0.0
47.01284509452945,9.60505148777358,0.0
47.15378359686156,9.30339729568788,3.141592653589793
46.447068724963934,7.51108625503647,2.356194490192345
46.5564678549871,7.848782951636216,0.0
46.699229850829944,8.796129504222888,0.7853981633974483
46.223956659919104,7.915788795178311,1.5707963267948966
46.62341064071985,10.277307138093445,3.9269908169872414
45.86755556600804,7.175698600773633,1.5707963267948966
46.97079366957652,10.37777757280845,1.5707963267948966
46.786178384319165,9.847088933999206,0.7853981633974483
45.98567873074256,7.4711947420785965,5.497787143782138
46.72901224357832,8.488826629927097,0.7853981633974483
45.89349318654926,7.244109889000204,3.141592653589793
46.162961450243266,7.509841462621032,1.5707963267948966
46.63265386381787,9.025766874660356,0.7853981633974483
46.378231293597466,9.96749315951361,5.890486225480862
46.26211320895453,8.06093443145837,2.356194490192345
46.125654724624646,7.214432216915709,1.5707963267948966
46.59595852467271,7.768668410146375,2.356194490192345
46.67358904394294,9.764923356934155,0.7853981633974483
46.05602373317588,7.932864450772722,5.890486225480862
46.94654284299214,8.726578524835912,1.9634954084936207
46.61118553657216,9.302459412880175,3.9269908169872414
46.394170332662924,7.446308011806675,1.9634954084936207
46.460822222795876,8.338933920323635,1.1780972450961724
46.99814619466335,9.196751052804496,1.9634954084936207
46.76109102414385,9.63172551020184,0.39269908169872414
46.512845378620156,8.185191380764037,1.9634954084936207
45.98998370064122,7.0621882076480835,1.1780972450961724
46.467623181412506,7.963174423973077,3.9269908169872414
46.912887613750165,9.246351677851152,5.890486225480862
46.34570746739464,9.79674654473056,0.7853981633974483
46.39773692117069,7.851588681930082,0.0
46.19857589968989,7.100039704152275,0.39269908169872414
46.614254634710406,8.61408497006617,2.356194490192345
47.00161715125971,8.825475969274029,1.5707963267948966
46.342084692787566,8.207785568816744,4.71238898038469
46.28398489242337,8.066958609974245,1.1780972450961724
46.42384719292808,7.690221006688416,4.71238898038469
46.70879304243839,9.10316374098172,1.5707963267948966
46.57166645495304,8.008533370606186,0.0
